Player,Year,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
s_Keyon_Dooling,2006,PG,25,50.0,7.0,22.7,3.6,8.1,0.44,0.3,0.9,0.302,3.3,7.2,0.456,0.456,2.0,2.4,0.835,0.2,1.3,1.6,2.2,1.0,0.1,1.6,2.3
s_Chris_Duhon,2006,PG,23,74.0,38.0,29.1,2.9,7.3,0.4,1.4,3.8,0.36,1.6,3.5,0.442,0.493,1.6,1.9,0.818,0.4,2.6,3.0,5.0,0.9,0.0,1.6,2.1
s_Tim_Duncan,2006,PF,29,80.0,80.0,34.8,7.2,14.8,0.484,0.0,0.1,0.4,7.2,14.8,0.485,0.485,4.2,6.7,0.629,2.9,8.1,11.0,3.2,0.9,2.0,2.5,2.7
s_Mike_Dunleavy,2006,SF,25,81.0,68.0,31.8,4.1,10.1,0.406,0.9,3.2,0.285,3.2,6.9,0.462,0.451,2.4,3.1,0.778,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5
s_Ronald_Dupree,2006,SF,25,36.0,0.0,7.4,0.9,1.8,0.524,0.0,0.0,0.0,0.9,1.7,0.532,0.524,0.4,1.1,0.341,0.6,0.8,1.4,0.4,0.3,0.0,0.4,1.2
s_John_Edwards,2006,C,24,40.0,4.0,7.4,0.8,1.6,0.484,0.0,0.0,,0.8,1.6,0.484,0.484,0.2,0.3,0.727,0.5,0.8,1.2,0.1,0.1,0.4,0.3,1.9
s_Howard_Eisley,2006,PG,33,32.0,0.0,12.3,1.1,3.2,0.33,0.4,1.3,0.31,0.7,1.9,0.344,0.393,0.6,0.8,0.833,0.1,0.9,1.0,2.2,0.3,0.1,0.7,1.1
s_Monta_Ellis,2006,SG,20,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.459,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,2.1,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Francisco_Elson,2006,C,29,72.0,54.0,21.9,2.1,3.9,0.532,0.0,0.1,0.2,2.1,3.9,0.538,0.533,0.7,1.0,0.662,1.4,3.3,4.7,0.7,0.8,0.6,0.9,2.9
s_Melvin_Ely,2006,PF,27,57.0,22.0,23.6,3.8,7.5,0.508,0.0,0.0,0.0,3.8,7.4,0.511,0.508,2.2,3.4,0.667,1.6,3.2,4.9,1.3,0.5,0.8,1.8,2.8
s_Maurice_Evans,2006,SG,27,80.0,1.0,14.2,1.9,4.3,0.452,0.5,1.5,0.371,1.4,2.8,0.493,0.515,0.7,0.8,0.8,1.0,1.1,2.0,0.8,0.5,0.2,0.5,1.5
s_Reggie_Evans,2006,PF,25,67.0,25.0,20.8,2.0,4.0,0.489,0.0,0.0,0.0,2.0,4.0,0.491,0.489,1.7,3.2,0.53,2.6,4.9,7.5,0.6,0.6,0.1,1.3,2.5
s_Daniel_Ewing,2006,SG,22,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.424,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.3,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Noel_Felix,2006,SF,24,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.26,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.1,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Raymond_Felton,2006,PG,21,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.446,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,3.3,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Michael_Finley,2006,SG,32,77.0,18.0,26.5,3.7,9.0,0.412,1.4,3.6,0.394,2.3,5.4,0.423,0.491,1.3,1.5,0.852,0.4,2.8,3.2,1.5,0.5,0.1,0.8,1.3
s_Derek_Fisher,2006,PG,31,82.0,36.0,31.6,4.4,10.8,0.41,1.4,3.6,0.397,3.0,7.2,0.417,0.476,3.0,3.6,0.833,0.4,2.1,2.6,4.3,1.5,0.1,1.9,2.9
s_Gerald_Fitch,2006,PG,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.376,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.7,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Marcus_Fizer,2006,PF,27,3.0,0.0,13.0,3.0,5.7,0.529,0.3,0.3,1.0,2.7,5.3,0.5,0.559,0.3,0.7,0.5,0.3,2.0,2.3,0.3,0.0,0.0,0.7,1.7
s_Sharrod_Ford,2006,PF,24,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.667,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.0,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_T.J._Ford,2006,PG,22,72.0,70.0,35.5,4.6,11.0,0.416,0.5,1.4,0.337,4.1,9.5,0.428,0.438,2.6,3.4,0.754,0.9,3.4,4.3,6.6,1.4,0.1,3.0,2.7
s_Danny_Fortson,2006,C,29,23.0,1.0,12.0,1.2,2.2,0.529,0.0,0.0,,1.2,2.2,0.529,0.529,1.4,1.9,0.767,1.3,2.0,3.4,0.1,0.2,0.1,1.1,3.3
s_Jeff_Foster,2006,C,29,63.0,37.0,25.1,2.2,4.0,0.552,0.0,0.1,0.0,2.2,3.9,0.561,0.552,1.5,2.5,0.604,3.6,5.6,9.1,0.8,0.7,0.4,1.0,3.0
s_Adonal_Foyle,2006,C,30,77.0,72.0,23.7,2.0,3.9,0.507,0.0,0.0,,2.0,3.9,0.507,0.507,0.5,0.9,0.612,1.9,3.6,5.5,0.4,0.6,1.6,1.0,2.8
s_Richie_Frahm,2006,SG,28,33.0,0.0,10.4,1.2,3.0,0.39,0.7,2.1,0.329,0.5,0.9,0.533,0.505,0.2,0.3,0.7,0.1,0.9,1.0,0.6,0.1,0.1,0.2,0.9
s_Steve_Francis,2006,PG-SG,28,70.0,60.0,34.2,4.8,10.9,0.435,0.4,1.2,0.301,4.4,9.7,0.452,0.452,4.5,5.7,0.787,1.1,3.1,4.1,4.9,1.1,0.2,3.1,2.9
s_Channing_Frye,2006,C,22,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.479,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,5.8,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Dan_Gadzuric,2006,C,27,74.0,0.0,12.0,2.3,4.2,0.553,0.0,0.0,0.0,2.3,4.2,0.555,0.553,0.6,1.2,0.461,1.2,1.9,3.1,0.3,0.3,0.6,0.5,2.3
s_Deng_Gai,2006,C,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,0.0,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Reece_Gaines,2006,PG,25,12.0,0.0,4.5,0.5,1.0,0.5,0.0,0.2,0.0,0.5,0.8,0.6,0.5,0.1,0.3,0.25,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.1
s_Francisco_Garcia,2006,SF,24,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.46,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,2.8,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Kevin_Garnett,2006,PF,29,76.0,76.0,38.9,8.2,15.7,0.526,0.1,0.4,0.267,8.1,15.3,0.532,0.529,5.2,6.4,0.81,2.8,9.9,12.7,4.1,1.4,1.4,2.4,2.7
s_Pat_Garrity,2006,PF,29,57.0,0.0,16.5,1.8,4.2,0.417,0.9,2.3,0.388,0.9,2.0,0.451,0.521,0.5,0.6,0.811,0.5,1.4,1.9,0.7,0.2,0.2,0.7,1.9
s_Pau_Gasol,2006,PF,25,80.0,80.0,39.2,7.5,14.9,0.503,0.0,0.2,0.25,7.5,14.8,0.505,0.504,5.3,7.7,0.689,2.4,6.5,8.9,4.6,0.6,1.9,2.9,2.3
s_Devean_George,2006,SF,28,71.0,5.0,21.7,2.4,6.0,0.4,0.7,2.3,0.313,1.7,3.7,0.453,0.459,0.8,1.2,0.674,1.2,2.7,3.9,1.0,0.9,0.5,0.8,2.2
s_Eddie_Gill,2006,PG,27,41.0,0.0,3.0,0.2,1.1,0.222,0.2,0.6,0.304,0.1,0.5,0.136,0.3,0.4,0.6,0.783,0.0,0.4,0.4,0.3,0.3,0.0,0.2,0.3
s_Manu_Ginobili,2006,SG,28,65.0,56.0,27.9,4.8,10.3,0.462,1.3,3.3,0.382,3.5,7.0,0.5,0.524,4.3,5.5,0.778,0.6,2.9,3.5,3.6,1.6,0.4,1.9,2.4
s_Gordan_Giricek,2006,SG,28,37.0,36.0,25.8,4.5,10.4,0.433,0.5,1.6,0.305,4.0,8.8,0.457,0.457,1.2,1.5,0.754,0.4,1.5,1.9,1.7,0.4,0.1,1.7,2.4
s_Anthony_Goldwire,2006,PG,34,3.0,0.0,7.3,0.3,2.3,0.143,0.0,0.7,0.0,0.3,1.7,0.2,0.143,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0
s_Ryan_Gomes,2006,PF,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.492,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,4.9,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Drew_Gooden,2006,PF,24,79.0,79.0,27.5,4.2,8.3,0.512,0.0,0.0,0.333,4.2,8.2,0.513,0.513,2.2,3.3,0.682,3.0,5.4,8.4,0.7,0.7,0.6,1.3,2.4
s_Ben_Gordon,2006,SG,22,80.0,47.0,31.0,6.1,14.4,0.422,2.1,4.8,0.435,4.0,9.6,0.416,0.494,2.6,3.4,0.787,0.5,2.2,2.7,3.0,0.9,0.1,2.3,3.0
s_Joey_Graham,2006,SF,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.513,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,3.1,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Stephen_Graham,2006,SG,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.407,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.2,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Danny_Granger,2006,SF,22,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.494,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,4.9,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Brian_Grant,2006,C,33,21.0,2.0,11.8,1.3,3.1,0.415,0.0,0.0,,1.3,3.1,0.415,0.415,0.3,0.4,0.875,0.5,2.2,2.7,0.3,0.2,0.1,0.3,2.1
s_Devin_Green,2006,SG,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.214,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,0.9,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Gerald_Green,2006,SG,20,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.5,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.3,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Willie_Green,2006,SG,24,10.0,2.0,15.3,2.8,6.6,0.424,1.0,1.9,0.526,1.8,4.7,0.383,0.5,0.4,0.5,0.8,0.1,1.4,1.5,0.5,0.2,0.0,1.2,1.3
s_Orien_Greene,2006,PG,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.413,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.8,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Adrian_Griffin,2006,SG,31,52.0,45.0,23.9,1.9,3.9,0.48,0.0,0.0,0.0,1.9,3.9,0.485,0.48,0.8,1.0,0.774,1.4,2.9,4.4,1.7,1.0,0.2,0.8,2.2
s_Eddie_Griffin,2006,C,23,70.0,27.0,19.4,1.9,5.3,0.351,0.2,1.2,0.195,1.6,4.1,0.396,0.373,0.6,1.1,0.595,1.5,4.0,5.6,0.6,0.2,2.1,0.6,1.8
s_Anthony_Grundy,2006,SG,26,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.566,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.4,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Richard_Hamilton,2006,SG,27,80.0,80.0,35.3,8.1,16.5,0.491,0.7,1.5,0.458,7.4,15.0,0.494,0.512,3.2,3.8,0.845,1.1,2.2,3.2,3.4,0.7,0.2,2.2,2.6
s_Zendon_Hamilton,2006,C,30,12.0,0.0,4.1,0.6,1.2,0.5,0.0,0.0,,0.6,1.2,0.5,0.5,1.0,1.5,0.667,0.3,0.7,0.9,0.0,0.3,0.0,0.5,0.4
s_Anfernee_Hardaway,2006,SF,34,4.0,0.0,18.0,1.0,3.5,0.286,0.0,0.3,0.0,1.0,3.3,0.308,0.286,0.5,0.5,1.0,0.0,2.5,2.5,2.0,0.5,0.0,1.5,1.8
s_Matt_Harpring,2006,SF,29,71.0,32.0,27.4,4.5,9.5,0.475,0.2,0.5,0.359,4.3,9.0,0.482,0.485,3.2,4.4,0.725,2.2,3.0,5.2,1.4,0.8,0.2,1.5,2.8
s_Al_Harrington,2006,PF,25,76.0,76.0,36.6,7.3,16.1,0.452,0.9,2.5,0.346,6.4,13.5,0.471,0.479,3.2,4.6,0.694,1.7,5.1,6.9,3.1,1.1,0.2,2.6,4.0
s_Othella_Harrington,2006,C,32,72.0,23.0,11.4,1.9,3.8,0.495,0.0,0.0,,1.9,3.8,0.495,0.495,1.1,1.7,0.626,0.8,1.4,2.1,0.5,0.1,0.2,0.8,1.8
s_Devin_Harris,2006,PG,22,56.0,4.0,22.8,3.4,7.2,0.469,0.1,0.4,0.238,3.3,6.9,0.482,0.475,3.0,4.2,0.716,0.5,1.8,2.2,3.2,0.9,0.3,1.5,2.2
s_David_Harrison,2006,C,23,67.0,17.0,15.4,2.2,4.4,0.503,0.0,0.0,,2.2,4.4,0.503,0.503,1.3,2.6,0.511,1.3,2.5,3.8,0.2,0.3,0.9,1.2,2.9
s_Jason_Hart,2006,PG,27,66.0,0.0,12.4,1.3,3.3,0.389,0.1,0.5,0.29,1.2,2.9,0.405,0.41,0.6,0.8,0.661,0.2,0.9,1.1,1.1,0.5,0.1,0.7,1.3
s_Udonis_Haslem,2006,PF,25,81.0,80.0,30.8,3.7,7.3,0.508,0.0,0.0,0.0,3.7,7.3,0.509,0.508,1.9,2.5,0.789,2.1,5.8,7.8,1.2,0.6,0.2,1.0,2.7
s_Trenton_Hassell,2006,SG,26,77.0,67.0,32.6,3.7,8.0,0.464,0.1,0.3,0.304,3.6,7.7,0.47,0.47,1.7,2.3,0.744,1.1,1.7,2.8,2.6,0.6,0.4,1.6,2.6
s_Chuck_Hayes,2006,PF,22,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.562,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,4.5,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Jarvis_Hayes,2006,SG,24,21.0,13.0,24.6,3.7,8.7,0.421,0.8,2.2,0.362,2.9,6.5,0.441,0.467,1.2,1.4,0.833,0.9,2.7,3.6,1.3,0.8,0.0,1.0,1.8
s_Brendan_Haywood,2006,C,26,79.0,70.0,23.8,2.8,5.5,0.514,0.0,0.0,,2.8,5.5,0.514,0.514,1.7,2.8,0.585,2.5,3.4,5.9,0.6,0.4,1.3,1.2,2.9
s_Luther_Head,2006,SG,23,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.493,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,3.3,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Alan_Henderson,2006,C,33,51.0,3.0,10.4,0.9,1.8,0.516,0.0,0.0,,0.9,1.8,0.516,0.516,0.6,1.0,0.673,1.2,1.5,2.7,0.2,0.2,0.2,0.4,1.1
s_Nene_Hilario,2006,PF,23,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
s_Grant_Hill,2006,SF,33,21.0,17.0,29.2,5.7,11.6,0.49,0.1,0.4,0.25,5.6,11.2,0.498,0.494,3.7,4.9,0.765,0.7,3.1,3.8,2.3,1.1,0.3,1.7,2.4
s_Kirk_Hinrich,2006,PG,25,81.0,81.0,36.5,5.6,13.3,0.418,1.6,4.2,0.37,4.0,9.1,0.441,0.477,3.2,3.9,0.815,0.4,3.2,3.6,6.3,1.2,0.3,2.3,3.1
s_Julius_Hodge,2006,SG,22,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.385,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,0.5,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Randy_Holcomb,2006,SF,26,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,1.0,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,0.3,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Robert_Horry,2006,PF,35,63.0,3.0,18.8,1.8,4.6,0.384,0.8,2.3,0.368,0.9,2.3,0.399,0.474,0.7,1.1,0.647,1.1,2.7,3.8,1.3,0.7,0.8,0.7,1.8
s_Eddie_House,2006,PG,27,81.0,0.0,17.5,4.0,9.4,0.422,1.5,3.9,0.389,2.4,5.5,0.445,0.503,0.4,0.5,0.805,0.2,1.4,1.6,1.8,0.5,0.1,0.9,1.2
s_Dwight_Howard,2006,PF,20,82.0,81.0,36.8,5.7,10.7,0.531,0.0,0.0,0.0,5.7,10.7,0.532,0.531,4.3,7.3,0.595,3.5,9.0,12.5,1.5,0.8,1.4,2.6,3.4
s_Josh_Howard,2006,SF,25,59.0,58.0,32.5,5.9,12.6,0.471,0.5,1.1,0.429,5.5,11.5,0.475,0.489,3.3,4.5,0.734,2.1,4.2,6.3,1.9,1.2,0.4,1.3,2.8
s_Juwan_Howard,2006,PF,32,80.0,80.0,31.7,4.9,10.7,0.459,0.0,0.1,0.0,4.9,10.7,0.461,0.459,1.9,2.4,0.806,2.1,4.6,6.7,1.4,0.6,0.1,1.7,2.9
s_Troy_Hudson,2006,PG,29,36.0,0.0,22.2,3.5,9.3,0.381,1.1,2.8,0.396,2.4,6.4,0.375,0.441,1.3,1.4,0.923,0.2,1.0,1.2,2.9,0.3,0.1,1.1,1.5
s_Larry_Hughes,2006,SG,27,36.0,31.0,35.6,5.3,13.0,0.409,0.8,2.1,0.368,4.6,10.9,0.417,0.439,4.1,5.4,0.756,0.7,3.8,4.5,3.6,1.5,0.6,2.8,3.3
s_Kris_Humphries,2006,PF,20,62.0,2.0,10.0,1.2,3.3,0.379,0.0,0.1,0.0,1.2,3.2,0.389,0.379,0.5,1.0,0.523,0.9,1.6,2.5,0.5,0.4,0.3,0.5,1.3
s_Lindsey_Hunter,2006,PG,35,30.0,1.0,11.8,1.2,3.3,0.37,0.4,1.4,0.256,0.9,1.9,0.456,0.425,0.1,0.1,0.5,0.3,1.0,1.3,2.1,0.6,0.0,0.7,1.5
s_Steven_Hunter,2006,C,24,69.0,35.0,19.0,2.5,4.2,0.601,0.0,0.0,,2.5,4.2,0.601,0.601,1.0,2.0,0.514,1.6,2.3,3.9,0.2,0.2,1.1,0.9,1.7
s_Andre_Iguodala,2006,SF,22,82.0,82.0,37.6,4.2,8.4,0.5,0.7,1.9,0.354,3.5,6.5,0.543,0.541,3.2,4.3,0.754,1.4,4.4,5.9,3.1,1.6,0.3,1.9,2.4
s_Zydrunas_Ilgauskas,2006,C,30,78.0,78.0,29.3,5.8,11.4,0.506,0.0,0.1,0.0,5.8,11.3,0.509,0.506,4.1,4.9,0.834,3.1,4.4,7.6,1.2,0.5,1.7,2.0,3.6
s_D.J._Mbenga,2006,C,25,43.0,1.0,5.5,0.7,1.4,0.533,0.0,0.0,0.0,0.7,1.4,0.542,0.533,0.2,0.5,0.5,0.4,0.9,1.3,0.0,0.1,0.6,0.4,1.1
s_Allen_Iverson,2006,PG,30,72.0,72.0,43.1,11.3,25.3,0.447,1.0,3.1,0.323,10.3,22.2,0.465,0.467,9.4,11.5,0.814,0.6,2.6,3.2,7.4,1.9,0.1,3.4,1.7
s_Royal_Ivey,2006,PG,24,73.0,66.0,13.4,1.6,3.6,0.439,0.1,0.1,0.4,1.5,3.5,0.441,0.447,0.3,0.5,0.727,0.4,0.9,1.3,1.0,0.3,0.1,0.3,2.0
s_Jarrett_Jack,2006,SG,22,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.465,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,2.0,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Bobby_Jackson,2006,PG,32,71.0,15.0,25.0,4.0,10.5,0.382,1.8,4.7,0.389,2.2,5.9,0.377,0.469,1.5,2.1,0.733,0.6,2.5,3.1,2.7,0.9,0.0,1.4,2.2
s_Jermaine_Jackson,2006,PG,29,30.0,2.0,6.7,0.4,0.9,0.423,0.0,0.1,0.25,0.3,0.7,0.455,0.442,0.4,0.5,0.857,0.3,0.6,0.9,0.8,0.1,0.0,0.4,0.6
s_Jim_Jackson,2006,SF,35,40.0,1.0,12.8,1.2,4.0,0.294,0.5,1.9,0.243,0.7,2.2,0.337,0.35,0.2,0.3,0.692,0.3,1.6,1.9,0.9,0.3,0.2,0.9,1.3
s_Luke_Jackson,2006,SF,24,36.0,0.0,8.8,0.8,2.4,0.341,0.3,1.0,0.333,0.5,1.4,0.347,0.412,0.7,0.9,0.788,0.4,0.7,1.1,0.7,0.3,0.1,0.9,0.8
s_Marc_Jackson,2006,C,31,64.0,10.0,16.0,2.7,5.8,0.472,0.0,0.0,0.5,2.7,5.7,0.471,0.473,1.0,1.3,0.805,1.3,2.0,3.4,0.7,0.2,0.1,1.0,2.0
s_Stephen_Jackson,2006,SG,27,81.0,81.0,35.9,5.8,14.2,0.411,1.4,4.2,0.345,4.4,10.0,0.439,0.462,3.3,4.2,0.786,0.6,3.3,3.9,2.8,1.3,0.5,2.5,2.4
s_Jerome_James,2006,C,30,45.0,9.0,9.0,1.2,2.7,0.463,0.0,0.0,,1.2,2.7,0.463,0.463,0.6,0.9,0.625,0.9,1.2,2.0,0.3,0.1,0.5,1.1,2.3
s_LeBron_James,2006,SF,21,79.0,79.0,42.5,11.1,23.1,0.48,1.6,4.8,0.335,9.5,18.3,0.518,0.515,7.6,10.3,0.738,0.9,6.1,7.0,6.6,1.6,0.8,3.3,2.3
s_Mike_James,2006,PG,30,79.0,79.0,37.0,7.3,15.5,0.469,2.1,4.8,0.442,5.2,10.7,0.481,0.538,3.6,4.3,0.837,0.6,2.7,3.3,5.8,0.9,0.0,2.6,2.7
s_Antawn_Jamison,2006,SF,29,82.0,80.0,40.1,8.0,18.2,0.442,1.8,4.5,0.394,6.3,13.7,0.458,0.491,2.6,3.6,0.731,2.0,7.3,9.3,1.9,1.1,0.1,1.7,2.3
s_Marko_Jaric,2006,PG,27,75.0,49.0,28.0,3.0,7.5,0.399,0.5,1.8,0.301,2.5,5.8,0.43,0.435,1.3,1.8,0.688,0.8,2.3,3.1,3.9,1.4,0.3,1.7,2.5
s_Sarunas_Jasikevicius,2006,PG,29,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.497,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,2.0,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Al_Jefferson,2006,PF,21,59.0,7.0,18.0,3.2,6.4,0.499,0.0,0.1,0.0,3.2,6.4,0.504,0.499,1.5,2.3,0.642,1.6,3.4,5.1,0.5,0.5,0.8,1.1,2.8
s_Richard_Jefferson,2006,SF,25,78.0,78.0,39.2,6.3,12.9,0.493,0.8,2.4,0.319,5.6,10.5,0.532,0.522,6.0,7.4,0.812,1.2,5.6,6.8,3.8,0.8,0.2,2.2,2.5
s_Jared_Jeffries,2006,PF,24,77.0,77.0,25.3,2.4,5.4,0.451,0.2,0.6,0.32,2.2,4.7,0.468,0.47,1.3,2.2,0.589,2.1,2.8,4.9,1.9,0.8,0.6,1.3,2.9
s_Amir_Johnson,2006,SF,18,38.5529411765,7.75294117647,12.2867500566,1.56808702003,3.63286255924,0.431639511394,0.250732715788,0.766396277957,0.327158055172,1.31735430424,2.86646628128,0.459574324263,0.8,0.809017863041,1.11466008519,0.72579782284,0.618064508989,1.38999534634,1.3,0.940068175695,0.366780005684,9.34117647059,0.749358841424,1.42862057423
s_Anthony_Johnson,2006,PG,31,75.0,53.0,26.4,3.6,8.0,0.443,0.7,2.1,0.329,2.9,6.0,0.482,0.485,1.4,1.9,0.752,0.4,1.8,2.2,4.3,0.8,0.3,1.5,1.8
